"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
10.2006445,182.0806,8016.203,5.5675006,337.7816,291.60028,13.469924,50.56737,5.17472,0.0
6.7842793,140.36671,17569.58,4.0849323,NULL,374.18185,10.63423,97.08706,4.045547,0.0
8.080415,166.8917,18136.129,6.8675528,NULL,600.9372,16.30779,55.586143,4.070824,0.0
NULL,191.34827,14017.372,6.4907002,345.5605,423.9784,11.863248,65.79169,4.1673365,0.0
7.344976,182.30695,5689.804,6.76435,373.87277,360.18448,20.483902,73.48898,3.4187632,0.0
5.92374,200.56122,33306.01,7.4300375,NULL,399.94833,13.79787,63.46341,3.8844604,0.0
8.285396,196.55206,19096.822,7.357857,342.9369,388.94116,14.151473,73.18701,5.438488,0.0
5.9495187,160.44263,16898.809,6.0459065,367.32855,451.0128,16.359951,62.368233,4.0721974,0.0
NULL,192.20216,34160.926,8.963156,363.4728,474.78174,15.905271,50.807827,2.9983354,0.0
NULL,215.99712,35971.023,10.030508,330.85892,558.1085,14.337805,81.769775,2.934137,0.0
5.296579,220.08083,39537.086,9.232766,322.4336,393.3886,10.583336,58.801468,3.91847,0.0
10.282068,198.54636,8108.2974,5.548407,332.01794,568.079,15.661693,28.770618,4.572923,0.0
7.016836,167.36218,18014.996,5.903058,362.5234,471.4844,10.692588,45.002014,4.101398,0.0
6.8716073,197.51709,19557.994,8.311349,355.08725,379.50775,18.240711,65.69423,4.1803894,0.0
NULL,214.17233,8985.912,7.2979727,NULL,498.80392,9.5833235,37.616486,5.5047493,0.0
8.274069,195.80333,18091.203,7.4221044,365.40723,369.19833,16.99633,NULL,2.575423,0.0
8.238879,198.21341,11451.3125,5.3089895,309.32944,401.06375,13.243329,81.19771,2.7847128,0.0
5.7911544,190.43169,20288.236,6.2983656,347.04102,544.8575,17.706839,84.38819,4.104835,0.0
6.153369,237.13983,22052.035,8.090494,306.23917,485.09848,17.075262,58.108257,4.0303373,0.0
7.303052,196.95288,22053.01,5.392693,305.22156,451.60593,14.665561,71.71078,4.14487,0.0
7.5926723,177.08084,14912.226,6.041144,349.2406,355.28445,17.161966,42.115257,3.3414266,0.0
6.7841163,189.60835,12736.865,5.935772,NULL,480.3086,20.60641,76.62149,4.0721865,0.0
5.6068563,211.51309,32423.463,6.8129435,NULL,446.3864,20.92695,52.21898,4.0709662,0.0
NULL,223.44312,36290.746,9.380013,333.4452,373.92017,16.520496,64.69669,3.817779,0.0
4.922045,197.2872,38494.72,9.144954,383.23914,357.4707,13.125941,61.86458,2.2916946,0.0
5.700785,185.92224,27365.105,7.5631003,NULL,359.50656,15.08944,56.463432,3.9781413,0.0
NULL,215.57846,25338.62,5.787191,266.11,429.35028,11.854461,71.16535,3.134,0.0
10.678057,168.69577,7066.377,4.866092,NULL,327.65863,16.296688,46.67248,4.308257,0.0
7.6021214,199.35316,11346.144,6.9003797,304.9665,210.31918,17.925783,62.846672,3.6988747,0.0
8.846282,188.415,17734.95,6.0578675,317.15054,419.39557,17.115446,60.25158,2.9250376,0.0
6.7516985,203.40045,26325.818,8.36547,341.89563,381.4404,19.527319,58.293945,3.7560067,0.0
NULL,148.10313,13597.896,5.733148,374.0183,357.71106,13.278896,72.695496,3.6195905,0.0
NULL,202.07986,12519.091,7.627524,NULL,399.8834,12.748217,NULL,4.439215,0.0
5.088213,159.96262,39125.21,6.0556226,375.61917,400.15533,20.1896,68.68869,2.6006186,0.0
6.9549074,159.7664,21895.285,4.4939003,337.26718,482.59827,10.663491,78.76359,3.169715,0.0
8.983811,204.64851,15158.722,8.645882,NULL,416.89917,14.618767,68.90295,2.4456735,0.0
9.51966,204.08095,17258.188,6.1540728,310.7163,395.69855,17.06139,44.27338,3.9945562,0.0
4.7003927,195.35281,35216.535,7.919083,335.2794,539.46466,9.852785,64.72133,3.4819436,0.0
10.386133,200.89119,17982.387,5.8455014,338.99927,336.2797,14.319411,62.156685,4.9213405,0.0
5.746529,183.47179,35633.27,6.066386,327.55786,354.17444,12.548871,70.52597,3.808372,0.0
NULL,192.97038,11125.443,4.954923,324.75818,332.9563,15.164574,79.26457,4.699121,0.0
NULL,248.95465,25253.078,8.921733,296.82104,482.84695,14.142251,69.10401,3.941074,0.0
10.81129,209.10304,11848.229,10.14106,349.92322,393.18643,15.474876,66.03032,4.4161835,0.0
8.966836,228.69136,16764.855,7.1378713,320.556,456.42648,12.599998,77.33014,3.654355,0.0
NULL,212.44997,5699.505,6.64784,333.0525,269.34464,18.08249,89.816055,2.276392,0.0
6.8488054,204.81271,20555.56,9.775004,387.6864,389.6382,12.298753,49.452045,3.1300447,0.0
8.861702,200.6123,15247.128,6.0502253,313.12708,521.7741,13.780427,69.87048,3.5791073,0.0
4.252985,149.93866,20497.822,3.271144,302.81982,427.11377,16.08695,68.200874,3.5883005,0.0
6.72983,229.40779,23114.031,9.733356,321.16046,521.8355,13.140448,68.25207,4.724322,0.0
5.9245405,186.62007,44376.188,6.6141806,341.6378,273.44684,12.758116,59.45669,4.2243423,0.0
6.7838883,193.65358,13677.106,5.1714535,323.72867,477.85468,15.056064,NULL,3.2500222,0.0
7.390897,219.33598,25574.092,8.760434,NULL,553.0577,17.730371,60.59843,4.3251314,0.0
6.470152,176.73637,30594.281,4.393138,324.65924,524.9098,16.614248,84.299706,3.125391,0.0
6.9303913,190.18939,25780.059,6.2593527,331.03024,481.73755,14.049482,70.58636,3.699796,0.0
9.302442,236.5808,5230.6304,8.300403,NULL,367.89755,12.863993,18.101223,3.6759856,0.0
7.4219975,220.38531,15772.653,9.157616,319.91293,463.2969,16.98166,80.269356,3.6036096,0.0
6.583065,163.3616,17977.693,6.542088,NULL,383.1245,18.094543,44.136467,3.7728586,0.0
6.204429,211.64096,35439.688,6.2368364,314.13132,552.46277,8.66087,56.350098,4.1068077,0.0
9.066628,203.38412,22710.459,5.9628367,321.58594,496.16144,18.36762,76.41651,4.0554214,0.0
4.7131166,209.34206,20070.568,6.591109,301.96555,354.1702,14.023834,89.65079,3.923356,0.0
10.581386,213.77644,11298.45,7.6688976,300.18463,497.16913,17.971294,83.34531,2.9669456,0.0
7.574261,227.98466,8672.527,7.335362,NULL,433.67953,11.238914,54.86589,3.686759,0.0
6.1387854,158.42213,20129.979,6.812143,352.22995,373.84363,13.417813,80.731094,4.6772895,0.0
5.2763233,186.38258,42063.875,6.862988,319.83798,312.00253,18.964418,71.39898,3.883029,0.0
6.7768793,189.43881,19663.791,8.386403,375.45734,420.3574,14.83156,61.05042,3.322065,0.0
7.239416,211.87283,13911.826,8.204071,345.04398,494.4169,15.416475,32.745613,4.531825,0.0
6.552279,190.54768,15362.452,6.9285975,356.31796,353.06366,14.896211,NULL,3.4433851,0.0
8.408766,210.79541,27662.396,6.63421,291.68765,555.581,12.344834,67.06182,2.3727915,0.0
7.9863987,202.09393,20447.49,5.6895185,NULL,477.66882,12.258395,43.84169,4.8147793,0.0
7.366915,185.0436,14151.76,5.584369,324.57047,336.95688,15.233826,49.997032,3.0513165,0.0
6.0627384,224.84119,25842.582,9.46339,NULL,385.39163,13.07475,85.35121,4.369455,0.0
7.856471,204.78343,5619.1357,5.8167033,343.5454,432.04312,14.947721,55.961613,4.5346813,0.0
5.1583962,189.29579,35086.4,6.736118,340.87183,331.58673,12.909798,61.344666,4.6458526,0.0
NULL,197.57074,17439.443,6.2264915,NULL,406.0148,16.690266,68.96902,3.45832,0.0
6.3990803,230.02794,23037.076,10.517849,316.07257,452.9745,13.625533,NULL,2.620538,0.0
7.3942556,207.96304,29917.82,7.8162947,NULL,392.49667,13.173427,79.78044,4.2631927,0.0
4.443851,240.16791,24070.264,9.768407,338.05243,533.9686,11.877582,69.03652,5.038119,0.0
8.2471485,175.91183,9913.963,4.974506,324.43332,302.2005,11.070512,71.43816,3.9419692,0.0
4.902159,214.64375,28278.79,9.9156475,337.13754,375.03638,15.503144,61.591038,3.4990485,0.0
6.8631363,194.58665,23610.518,8.193416,346.76807,439.2296,14.65974,89.0272,4.319777,0.0
6.6695323,190.75116,16246.173,6.3729753,324.3419,383.24582,7.8520856,86.44056,1.9648631,0.0
7.5956697,207.11546,13486.143,6.1926627,328.20956,452.44574,14.810631,88.02036,3.4033933,0.0
8.163076,183.16185,20335.676,6.028559,333.08444,475.29648,18.248098,49.604843,3.287244,0.0
8.870278,193.36995,16854.129,5.1801057,318.3546,355.47092,19.032219,58.8092,4.1827407,0.0
8.769676,215.36874,13969.438,7.5485435,322.79907,369.01666,18.919188,54.755215,3.7767184,0.0
4.7373915,215.52951,30684.21,8.781904,NULL,313.5135,11.070289,62.91442,3.853388,0.0
7.790875,196.47871,24061.35,6.785685,350.11725,471.51852,15.343316,44.54463,3.0762143,0.0
NULL,238.40959,26493.076,8.669944,311.55368,369.28387,11.759931,91.239296,3.2412672,0.0
6.087306,214.55609,11628.337,7.231927,NULL,344.07202,13.232307,98.68662,3.6666718,0.0
7.651294,200.71706,11699.134,6.648273,349.25543,420.82837,18.863817,52.90885,3.2580416,0.0
4.7714906,200.37407,48002.086,9.165239,340.31018,310.92783,18.768328,63.664154,3.9369726,0.0
NULL,190.63063,26913.373,4.6491666,302.41754,509.28488,16.198948,64.10195,3.452822,0.0
5.3920574,198.01717,19900.408,7.8432255,348.95193,419.81396,14.616509,80.56825,2.9789255,0.0
5.477283,165.4361,29046.084,5.5230107,370.8931,488.7746,17.265186,80.234795,6.3574386,0.0
6.364156,193.5069,22958.01,6.674635,NULL,432.19437,16.271826,64.57685,4.764412,0.0
NULL,226.76564,39942.953,8.594714,NULL,538.6218,13.744749,NULL,4.8633776,0.0
8.347949,231.2031,13533.23,7.623604,313.67114,527.38086,18.6639,58.052868,4.2178617,0.0
6.6159816,194.98064,20919.05,6.1363697,NULL,383.12207,9.684377,41.337776,4.6357093,0.0
8.31238,203.74455,8727.247,7.456302,NULL,543.393,15.470401,81.50868,2.988093,0.0
6.836225,166.74297,24293.172,6.861235,332.8816,390.80496,16.00699,87.10192,3.6666136,0.0
6.385471,231.48846,26756.918,8.774357,NULL,422.0677,16.563116,73.26064,4.6817164,0.0
6.490037,205.54152,19397.324,7.8942447,368.56107,479.7862,15.805085,56.98202,2.4308834,0.0
NULL,236.35698,24873.623,9.410658,300.68842,479.05603,13.521923,46.59887,5.284233,0.0
6.648849,181.68813,30733.504,5.9612722,343.92523,257.7042,17.758444,35.29618,4.8275275,0.0
NULL,210.97975,21174.408,7.6188846,NULL,572.7434,15.110848,90.25246,4.2175536,0.0
9.323584,212.71066,15751.176,5.50107,296.8485,399.7737,10.622266,74.55428,3.0066502,0.0
4.581969,186.09792,33897.066,6.3584023,316.5528,406.3824,19.699848,62.323303,4.5002074,0.0
7.884842,229.24266,21733.828,7.9030814,315.18997,368.7709,11.635399,49.80432,4.631641,0.0
6.1688385,238.30104,24827.518,7.7200108,269.49017,482.67334,22.09199,79.16928,4.43576,0.0
7.2308455,177.5748,17864.69,5.818229,343.59332,367.69,19.91295,59.303055,5.622018,0.0
NULL,235.0046,3900.9138,6.93873,286.7651,553.494,19.418013,84.84774,4.071344,0.0
8.693105,184.77281,13283.778,6.521815,348.55478,560.9659,13.978348,71.73385,2.8982232,0.0
NULL,194.80609,32981.24,9.554786,NULL,286.79443,10.415889,71.90514,3.2316797,0.0
4.79746,190.31512,21280.246,6.188503,326.7942,357.4362,11.713821,63.863068,4.0385027,0.0
9.319177,199.33357,14294.24,7.7849402,366.05176,338.44144,15.215293,63.391468,4.1292305,0.0
7.5816875,180.74915,11989.246,4.977307,328.17697,617.8835,13.561253,39.215916,4.4572825,0.0
5.3482137,232.6685,11797.921,7.8162847,312.98676,371.91064,11.97568,65.79702,3.3111682,0.0
5.4878764,179.20699,20162.02,5.2114305,305.26413,510.60938,12.588475,58.861557,4.2235765,0.0
NULL,206.57785,40710.523,8.813666,320.44934,468.05173,14.5234995,71.45045,5.486132,0.0
8.315959,221.27022,16123.305,9.475801,348.17734,501.67398,22.159748,75.364975,2.7602127,0.0
8.551078,216.41594,28909.291,6.9367824,295.2237,510.895,16.202372,79.85932,4.0463796,0.0
6.013161,218.84326,21573.748,9.295852,321.1683,444.27664,14.744348,62.443237,3.4556224,0.0
5.7440677,173.85088,28391.998,7.01733,355.46158,336.0618,16.89518,65.447365,3.1716552,0.0
5.21899,164.79099,27007.887,6.592517,NULL,422.22382,14.070879,73.92032,4.3839426,0.0
NULL,240.4298,25959.613,10.571596,NULL,446.74298,13.573471,80.26837,3.3583534,0.0
7.458708,207.78658,10513.297,8.920633,NULL,442.36813,18.725302,43.898087,2.9380825,0.0
11.02788,228.3228,13124.105,7.516643,319.35403,376.2319,8.033858,48.529037,4.178898,0.0
6.7295804,242.16414,17975.553,9.808651,322.2351,440.85944,13.571222,62.179478,4.003458,0.0
4.150214,174.92674,41489.64,5.5698686,NULL,425.25006,12.534009,86.68363,3.5023708,0.0
7.159398,171.8161,28954.8,5.8170905,357.32877,530.5264,18.117043,79.09444,3.2549264,0.0
NULL,235.41745,13927.003,8.551447,NULL,446.42236,14.1349535,51.705215,3.6626482,0.0
6.2096972,169.31851,22610.77,4.875414,327.37994,549.27673,17.015118,51.50551,3.8937669,0.0
NULL,178.77771,10490.839,7.533042,354.05765,367.7587,14.66895,57.401466,4.1264076,0.0
9.608534,231.34023,4544.842,6.577834,300.92233,328.90448,11.789619,78.568184,3.0427969,0.0
5.375896,153.71288,56867.86,7.8940864,NULL,493.88846,15.116023,57.712994,4.1742196,0.0
8.697123,166.45277,27752.0,5.3509235,372.2641,393.5558,13.748668,75.02454,4.1805677,0.0
7.7489285,198.8431,18939.938,7.375883,316.82025,368.40286,9.984034,65.25155,3.136945,0.0
7.1179175,216.11632,20067.572,9.605651,349.08496,331.97165,17.53913,84.03286,4.2135677,0.0
8.310029,212.69827,40936.152,7.703375,301.25443,365.4312,12.9718685,70.48525,4.775785,0.0
5.5242968,157.14243,26220.174,6.3445854,379.7884,475.3423,16.903181,51.106613,4.033391,0.0
10.201426,190.79907,8918.893,4.8998747,306.49536,331.37894,18.525434,68.54745,3.9644496,0.0
5.368126,190.93797,32619.312,8.098839,351.35812,435.66647,11.983635,107.90084,2.0041425,0.0
8.937802,147.91689,10562.461,3.694275,371.1763,480.32022,16.980755,61.158047,2.8312345,0.0
8.1242075,207.50952,26489.115,8.540837,318.05963,431.62567,10.075599,63.984226,4.724457,0.0
7.1849732,201.07922,25234.428,5.2166843,283.7446,384.01157,12.427538,23.136612,3.6654108,0.0
5.4994893,230.30878,13902.969,9.619575,352.08432,442.167,14.7407875,NULL,5.846827,0.0
NULL,256.67346,8904.8,9.71138,293.1111,324.99783,16.848444,72.68768,3.37168,0.0
5.319769,204.20207,22390.795,8.053559,315.0275,399.11902,13.974085,83.158,2.9257321,0.0
6.3691115,235.34094,34456.8,9.17094,295.35052,357.4173,9.213267,59.28027,2.2759035,0.0
6.733494,197.56267,27430.441,6.035087,303.93768,397.685,19.394026,54.510727,3.1780035,0.0
6.8830156,210.50221,14298.41,7.243683,316.75388,570.42426,15.958334,70.61583,4.1022916,0.0
8.013516,225.15645,20375.668,7.8373976,308.59482,382.01425,12.666017,78.76705,4.4449005,0.0
8.272055,204.22533,24196.523,8.448405,332.89038,500.68488,15.157408,71.02274,5.140208,0.0
8.746986,148.39372,22174.781,5.459172,369.36987,407.38083,15.892078,72.16402,4.7637305,0.0
8.15484,202.31734,25620.771,7.6516685,367.2243,597.87006,11.802847,72.38476,3.6963277,0.0
9.04572,222.18417,22829.111,7.6098332,293.06247,558.74786,15.357583,44.555264,4.2137003,0.0
8.92241,207.52072,13291.923,8.560537,357.94434,468.53833,15.692739,107.282326,4.081728,0.0
5.961302,182.109,23926.078,6.1887903,364.9755,567.5262,7.791638,58.174824,4.919585,0.0
NULL,205.43898,20113.898,7.2483745,317.2802,558.95386,23.95245,68.2422,3.6518648,0.0
8.18441,166.63655,17944.852,4.038955,331.9542,363.23575,12.535838,56.310593,4.599082,0.0
7.636454,238.93608,18136.262,11.086526,351.5588,514.96405,8.637462,55.60351,3.3329065,0.0
7.7753854,193.07716,15704.482,7.8811975,324.3362,301.75348,13.378165,89.051956,3.3094716,0.0
7.617149,196.60695,27080.27,7.382755,345.1799,329.01663,8.547283,60.144703,2.39154,0.0
6.6649346,218.77,16477.352,7.325001,299.84653,412.3086,17.192686,41.03579,4.502138,0.0
NULL,182.16188,30646.814,6.3251615,294.9661,404.12015,14.712285,106.37172,3.855773,0.0
8.815358,208.33109,26780.691,7.223962,329.1197,430.4069,7.1517506,88.4133,2.8758802,0.0
7.7656355,173.18556,13736.342,6.984102,359.8137,355.99802,11.515123,39.550476,3.2144496,0.0
6.225152,169.74117,29533.61,5.5749173,NULL,380.11475,17.59551,75.51906,2.7708228,0.0
NULL,223.72043,15893.675,8.289192,303.85068,360.46848,15.234277,48.19557,4.1579275,0.0
8.567044,160.21786,23683.11,4.2869306,360.2863,490.51254,9.027167,67.47623,2.8049269,0.0
6.9941945,216.66531,23027.385,9.7963295,382.15298,369.46808,18.967258,59.651524,4.3989005,0.0
3.3445885,156.47992,55334.703,8.530102,371.14777,485.63113,16.98061,69.62249,2.575141,0.0
NULL,198.65497,20063.49,9.539984,344.61853,412.9792,9.76708,43.142,4.5654235,0.0
NULL,192.25417,21762.613,7.2596383,331.64966,397.26282,18.261213,45.981625,4.344805,1.0
7.7744684,216.75287,22316.398,7.947534,385.04343,288.06857,14.136699,68.86186,3.8910973,1.0
NULL,172.73143,28894.477,4.250917,244.28514,559.62933,21.340849,51.27471,2.9597497,1.0
7.2034388,168.44536,22826.484,6.28325,271.89206,437.37085,16.410654,64.50592,6.389161,1.0
6.1504874,240.88843,6342.503,9.609896,421.3432,354.39252,12.3403845,83.23866,3.5516558,1.0
NULL,225.95909,9660.658,8.827655,397.92426,315.75092,16.716557,17.000683,3.9592936,1.0
6.767524,203.75105,21162.727,5.23275,251.06238,334.90536,13.214324,79.86301,3.3002534,1.0
8.037431,148.41531,48410.473,4.75588,268.21188,392.9012,12.46661,NULL,2.5062382,1.0
8.177175,210.44878,18626.148,7.2716722,NULL,455.9275,14.247947,85.93043,3.325639,1.0
6.744799,204.08432,20215.697,6.125252,304.52792,544.3393,12.014243,72.60808,4.8685427,1.0
7.6037755,214.68279,11459.622,10.999995,398.92087,321.06906,12.010676,58.100708,3.584985,1.0
8.546145,177.84624,23349.486,7.6520734,352.81705,413.3216,12.357386,108.84957,3.5053003,1.0
5.4325123,231.35158,14970.647,9.180703,409.98846,448.86475,10.838249,65.54822,3.8744254,1.0
7.7140894,194.73828,27336.963,7.631357,322.07297,347.8292,10.641789,63.722935,3.1825829,1.0
8.1545315,168.09894,21361.197,6.198844,NULL,419.1733,12.302669,59.887367,2.460465,1.0
NULL,190.21916,23094.873,6.4819856,298.35617,414.88913,13.461795,50.895233,2.9770474,1.0
7.84588,193.785,13769.86,9.007161,343.62082,510.3056,13.767801,99.1756,3.6671543,1.0
7.1564245,197.99353,27025.207,6.734527,359.7105,448.45715,12.511973,49.29985,2.9584148,1.0
5.694694,240.71219,7998.6743,8.124266,NULL,477.04782,15.459307,68.8956,3.8706107,1.0
6.7076855,199.28537,17435.34,6.809945,NULL,454.73242,14.58729,81.37845,3.8226688,1.0
4.775222,231.99858,13978.173,9.422101,389.21957,526.0676,17.207495,73.94097,3.2230809,1.0
NULL,200.31523,19947.434,7.378236,337.23148,295.75705,14.033995,29.668142,4.3872085,1.0
NULL,205.1283,17537.99,8.025806,396.09192,318.53662,13.860454,93.714874,2.9997022,1.0
8.501712,193.9089,21289.18,7.10819,NULL,393.17667,13.643236,61.12508,5.6122956,1.0
7.7412453,218.23718,22824.7,8.696479,363.99274,521.01624,15.310632,73.72307,3.7411435,1.0
4.187491,208.37419,21809.709,5.8461123,327.4742,264.5081,11.235145,46.6826,4.5929594,1.0
NULL,142.14557,45141.688,6.03064,240.1985,369.28043,20.605553,70.16839,4.604725,1.0
7.808012,179.79991,17037.725,6.3783646,348.0715,590.06055,12.0925,81.59236,4.1655498,1.0
5.895949,187.15361,37118.254,4.60073,253.15846,531.1691,11.410184,77.28655,3.659653,1.0
7.2696524,155.15752,31161.37,3.1811833,244.7952,506.01013,17.385515,73.11505,3.7892368,1.0
NULL,213.0412,12036.643,9.79473,349.1714,284.018,12.419906,74.674385,3.8989158,1.0
9.489601,167.88763,40032.414,8.349207,NULL,354.79074,14.168314,102.56785,4.300695,1.0
7.4579797,183.4613,14733.459,7.475273,335.66806,482.63718,8.963254,82.58134,4.4977307,1.0
7.9923205,230.17958,17076.664,9.5987425,NULL,522.88806,14.449181,68.64077,4.342797,1.0
7.746343,212.27464,21670.594,8.458103,361.38132,457.01413,21.430294,43.1888,3.6786861,1.0
8.275796,163.35596,22013.965,5.742829,307.6671,351.63132,20.05762,78.501495,4.7213397,1.0
6.8799596,163.59334,44586.812,2.741712,219.14894,554.0451,16.521942,67.53326,5.688207,1.0
6.7993755,239.05768,7986.493,10.36568,419.88116,373.23215,18.828594,43.440643,3.8199854,1.0
8.167768,144.90294,36185.68,4.5455203,297.96024,605.4589,20.222075,NULL,3.4106855,1.0
NULL,214.65733,19692.465,5.9473896,326.17572,385.82782,15.563459,77.83404,3.2616515,1.0
4.7364044,203.27641,28698.73,5.271367,323.6837,508.82034,14.06314,65.15518,4.9956017,1.0
5.9539237,226.93506,11930.625,9.677269,NULL,350.96866,13.609643,70.57141,3.9686472,1.0
6.578998,198.40924,22389.38,7.317575,369.0971,408.195,6.059608,105.40046,3.6909294,1.0
8.775486,157.3543,22113.39,7.931503,304.80783,480.7152,15.692839,82.929344,4.3939443,1.0
6.850302,167.98505,40588.434,3.3723693,265.43112,300.41174,16.005207,72.36322,3.0802968,1.0
8.757111,185.41937,31040.885,8.544764,NULL,408.0958,18.23522,72.29966,3.808793,1.0
NULL,213.00021,21687.473,6.9010406,NULL,383.7479,11.793246,57.345646,3.2425454,1.0
NULL,178.15486,34383.598,6.42577,311.5269,570.3788,17.592127,68.99274,4.005893,1.0
8.073279,191.81552,17106.44,7.8987317,333.4776,432.89874,13.3353815,54.216286,4.854313,1.0
5.0782743,185.08838,18125.639,4.1057663,275.05563,528.15625,11.325447,80.33833,3.6310422,1.0
7.444914,203.06874,25489.074,8.175744,413.56036,405.42062,13.2831,74.412865,2.5713916,1.0
9.434006,158.38783,20474.82,5.857333,285.3951,476.842,14.38835,73.16478,4.2010546,1.0
